tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,usage_group
TA-02714,S-0066,7/1/2013,0,0,Yes,5,6.365351124,0 - 100
TA-02714,S-0066,7/1/2013,0,0,Yes,10,4.451294492,0 - 100
TA-02714,S-0066,7/1/2013,0,0,Yes,25,3.30508616,0 - 100
TA-02714,S-0066,7/1/2013,0,0,Yes,50,2.987931428,0 - 100
TA-02714,S-0066,7/1/2013,0,0,Yes,100,2.846046416,0 - 100
TA-02714,S-0066,7/1/2013,0,0,Yes,250,2.762584644,0 - 100
TA-02716,S-0062,4/1/1999,1100,1,No,1,5.288694268,1000 - 2000
TA-02717,S-0072,8/31/2012,19,15,No,15,10.27970822,0 - 100
TA-02718,S-0066,12/2/2013,1,0,Yes,1,17.9526271,0 - 100
TA-02718,S-0066,12/2/2013,1,0,Yes,2,10.05714349,0 - 100
TA-02718,S-0066,12/2/2013,1,0,Yes,5,5.319296918,0 - 100
TA-02718,S-0066,12/2/2013,1,0,Yes,10,3.739087373,0 - 100
TA-02718,S-0066,12/2/2013,1,0,Yes,25,2.793187294,0 - 100
TA-02718,S-0066,12/2/2013,1,0,Yes,50,2.542801979,0 - 100
TA-02718,S-0066,12/2/2013,1,0,Yes,100,2.434301675,0 - 100
TA-02718,S-0066,12/2/2013,1,0,Yes,250,2.370314317,0 - 100
TA-02720,S-0066,7/7/2013,0,0,Yes,1,20.94334059,0 - 100
TA-02720,S-0066,7/7/2013,0,0,Yes,2,11.37862155,0 - 100
TA-02720,S-0066,7/7/2013,0,0,Yes,5,5.63923371,0 - 100
TA-02720,S-0066,7/7/2013,0,0,Yes,10,3.725177078,0 - 100
TA-02720,S-0066,7/7/2013,0,0,Yes,25,2.578968746,0 - 100
TA-02720,S-0066,7/7/2013,0,0,Yes,50,2.261814014,0 - 100
TA-02720,S-0066,7/7/2013,0,0,Yes,100,2.122711061,0 - 100
TA-02720,S-0066,7/7/2013,0,0,Yes,250,2.03646723,0 - 100
TA-02721,S-0066,7/21/2013,0,0,Yes,1,21.53035505,0 - 100
TA-02721,S-0066,7/21/2013,0,0,Yes,2,11.96563601,0 - 100
TA-02721,S-0066,7/21/2013,0,0,Yes,5,6.226248171,0 - 100
TA-02721,S-0066,7/21/2013,0,0,Yes,10,4.312191539,0 - 100
TA-02721,S-0066,7/21/2013,0,0,Yes,25,3.165983207,0 - 100
TA-02721,S-0066,7/21/2013,0,0,Yes,50,2.848828475,0 - 100
TA-02721,S-0066,7/21/2013,0,0,Yes,100,2.706943463,0 - 100
TA-02721,S-0066,7/21/2013,0,0,Yes,250,2.623481691,0 - 100
TA-02723,S-0066,9/1/2013,0,0,Yes,1,28.36031003,0 - 100
TA-02723,S-0066,9/1/2013,0,0,Yes,2,16.50039227,0 - 100
TA-02723,S-0066,9/1/2013,0,0,Yes,5,9.383885201,0 - 100
TA-02723,S-0066,9/1/2013,0,0,Yes,10,7.013570884,0 - 100
TA-02723,S-0066,9/1/2013,0,0,Yes,25,5.589156647,0 - 100
TA-02723,S-0066,9/1/2013,0,0,Yes,50,5.182976024,0 - 100
TA-02723,S-0066,9/1/2013,0,0,Yes,100,4.993796008,0 - 100
TA-02723,S-0066,9/1/2013,0,0,Yes,250,4.882513646,0 - 100
TA-02724,S-0066,9/1/2013,0,0,Yes,1,28.61625947,0 - 100
TA-02724,S-0066,9/1/2013,0,0,Yes,2,16.7563417,0 - 100
TA-02724,S-0066,9/1/2013,0,0,Yes,5,9.639834634,0 - 100
TA-02724,S-0066,9/1/2013,0,0,Yes,10,7.266738258,0 - 100
TA-02724,S-0066,9/1/2013,0,0,Yes,25,5.84510608,0 - 100
TA-02724,S-0066,9/1/2013,0,0,Yes,50,5.436143398,0 - 100
TA-02724,S-0066,9/1/2013,0,0,Yes,100,5.249745442,0 - 100
TA-02724,S-0066,9/1/2013,0,0,Yes,250,5.138463079,0 - 100
TA-02726,S-0066,9/1/2013,0,0,Yes,1,25.77577717,0 - 100
TA-02726,S-0066,9/1/2013,0,0,Yes,2,15.58509484,0 - 100
TA-02726,S-0066,9/1/2013,0,0,Yes,5,9.470129032,0 - 100
TA-02726,S-0066,9/1/2013,0,0,Yes,10,7.433661802,0 - 100
TA-02726,S-0066,9/1/2013,0,0,Yes,25,6.209555816,0 - 100
TA-02726,S-0066,9/1/2013,0,0,Yes,50,5.870144611,0 - 100
TA-02726,S-0066,9/1/2013,0,0,Yes,100,5.714349304,0 - 100
TA-02726,S-0066,9/1/2013,0,0,Yes,250,5.622541355,0 - 100
TA-02728,S-0066,9/1/2013,0,0,Yes,1,29.49260807,0 - 100
TA-02728,S-0066,9/1/2013,0,0,Yes,2,17.63269031,0 - 100
TA-02728,S-0066,9/1/2013,0,0,Yes,5,10.51618324,0 - 100
TA-02728,S-0066,9/1/2013,0,0,Yes,10,8.143086861,0 - 100
TA-02728,S-0066,9/1/2013,0,0,Yes,25,6.721454683,0 - 100
TA-02728,S-0066,9/1/2013,0,0,Yes,50,6.312492002,0 - 100
TA-02728,S-0066,9/1/2013,0,0,Yes,100,6.126094045,0 - 100
TA-02728,S-0066,9/1/2013,0,0,Yes,250,6.014811682,0 - 100
TA-02729,S-0066,9/1/2013,0,0,Yes,1,29.09477362,0 - 100
TA-02729,S-0066,9/1/2013,0,0,Yes,2,17.23485586,0 - 100
TA-02729,S-0066,9/1/2013,0,0,Yes,5,10.12113085,0 - 100
TA-02729,S-0066,9/1/2013,0,0,Yes,10,7.748034475,0 - 100
TA-02729,S-0066,9/1/2013,0,0,Yes,25,6.323620238,0 - 100
TA-02729,S-0066,9/1/2013,0,0,Yes,50,5.917439615,0 - 100
TA-02729,S-0066,9/1/2013,0,0,Yes,100,5.731041659,0 - 100
TA-02729,S-0066,9/1/2013,0,0,Yes,250,5.616977237,0 - 100
TA-02730,S-0066,9/1/2013,0,0,Yes,1,29.16154304,0 - 100
TA-02730,S-0066,9/1/2013,0,0,Yes,2,17.30162528,0 - 100
TA-02730,S-0066,9/1/2013,0,0,Yes,5,10.18790027,0 - 100
TA-02730,S-0066,9/1/2013,0,0,Yes,10,7.814803893,0 - 100
TA-02730,S-0066,9/1/2013,0,0,Yes,25,6.390389655,0 - 100
TA-02730,S-0066,9/1/2013,0,0,Yes,50,5.984209033,0 - 100
TA-02730,S-0066,9/1/2013,0,0,Yes,100,5.797811076,0 - 100
TA-02730,S-0066,9/1/2013,0,0,Yes,250,5.683746655,0 - 100
TA-02733,S-0066,6/1/2013,0,0,Yes,1,21.41350857,0 - 100
TA-02733,S-0066,6/1/2013,0,0,Yes,2,11.84878953,0 - 100
TA-02733,S-0066,6/1/2013,0,0,Yes,5,6.10940169,0 - 100
TA-02733,S-0066,6/1/2013,0,0,Yes,10,4.198127118,0 - 100
TA-02733,S-0066,6/1/2013,0,0,Yes,25,3.049136727,0 - 100
TA-02733,S-0066,6/1/2013,0,0,Yes,50,2.734764054,0 - 100
TA-02733,S-0066,6/1/2013,0,0,Yes,100,2.592879042,0 - 100
TA-02733,S-0066,6/1/2013,0,0,Yes,250,2.506635211,0 - 100
TA-02738,S-0072,11/19/2001,10,4,No,1,17.88863974,0 - 100
TA-02739,S-0072,11/19/2001,10,4,No,1,17.88863974,0 - 100
TA-02742,S-0026,8/18/1998,25,1,No,1,8.418510708,0 - 100
TA-02744,S-0072,9/29/1998,25,1,No,1,6.017593741,0 - 100
TA-02745,S-0066,8/1/2013,0,0,Yes,1,21.3022262,0 - 100
TA-02745,S-0066,8/1/2013,0,0,Yes,2,11.73750716,0 - 100
TA-02745,S-0066,8/1/2013,0,0,Yes,5,6.000901387,0 - 100
TA-02745,S-0066,8/1/2013,0,0,Yes,10,4.086844756,0 - 100
TA-02745,S-0066,8/1/2013,0,0,Yes,25,2.937854365,0 - 100
TA-02745,S-0066,8/1/2013,0,0,Yes,50,2.623481691,0 - 100
TA-02745,S-0066,8/1/2013,0,0,Yes,100,2.481596679,0 - 100
TA-02745,S-0066,8/1/2013,0,0,Yes,250,2.398134908,0 - 100
TA-02750,S-0026,2/1/2012,5,1,No,1,54.81212755,0 - 100
TA-02751,S-0066,11/3/2006,4,1,No,1,31.9296918,0 - 100
TA-02757,S-0072,12/19/2012,25,1,Yes,1,10.68310678,0 - 100
TA-02758,S-0072,9/5/2012,10,4,No,1,11.67351981,0 - 100
TA-02760,S-0072,1/21/2004,5,4,No,1,12.31895751,0 - 100
TA-02772,S-0072,7/31/2013,5,0,Yes,2,16.06639106,0 - 100
TA-02772,S-0072,7/31/2013,5,0,Yes,3,10.71370943,0 - 100
TA-02772,S-0072,7/31/2013,5,0,Yes,4,9.038909878,0 - 100
TA-02772,S-0072,7/31/2013,5,0,Yes,5,8.034586558,0 - 100
TA-02775,S-0041,8/5/2013,1,20,No,20,13.98262882,0 - 100
TA-02778,S-0066,6/25/1999,0,0,Yes,1,16.89822672,0 - 100
TA-02778,S-0066,6/25/1999,0,0,Yes,3,7.856534779,0 - 100
TA-02778,S-0066,6/25/1999,0,0,Yes,5,6.048196391,0 - 100
TA-02778,S-0066,6/25/1999,0,0,Yes,10,4.690551571,0 - 100
TA-02778,S-0066,6/25/1999,0,0,Yes,20,4.011729161,0 - 100
TA-02778,S-0066,6/25/1999,0,0,Yes,30,3.786382377,0 - 100
TA-02779,S-0066,1/3/2006,5,0,Yes,3,19.22402809,0 - 100
TA-02779,S-0066,1/3/2006,5,0,Yes,4,15.07319597,0 - 100
TA-02779,S-0066,1/3/2006,5,0,Yes,5,12.95326697,0 - 100
TA-02779,S-0066,1/3/2006,5,0,Yes,6,11.24508271,0 - 100
TA-02780,S-0041,3/14/2013,8,0,Yes,5,13.15913934,0 - 100
TA-02780,S-0041,3/14/2013,8,0,Yes,10,8.179253629,0 - 100
TA-02780,S-0041,3/14/2013,8,0,Yes,15,6.468287309,0 - 100
TA-02782,S-0041,7/21/2014,13,0,Yes,10,15.44042777,0 - 100
TA-02782,S-0041,7/21/2014,13,0,Yes,15,12.24105985,0 - 100
TA-02782,S-0041,7/21/2014,13,0,Yes,25,9.723296406,0 - 100
TA-02785,S-0041,9/30/2003,0,1,No,1,1.569081308,0 - 100
TA-02803,S-0066,7/21/2013,0,0,Yes,1,21.36621356,0 - 100
TA-02803,S-0066,7/21/2013,0,0,Yes,2,11.80149452,0 - 100
TA-02803,S-0066,7/21/2013,0,0,Yes,5,6.062106686,0 - 100
TA-02803,S-0066,7/21/2013,0,0,Yes,10,4.150832114,0 - 100
TA-02803,S-0066,7/21/2013,0,0,Yes,25,3.001841723,0 - 100
TA-02803,S-0066,7/21/2013,0,0,Yes,50,2.68746905,0 - 100
TA-02803,S-0066,7/21/2013,0,0,Yes,100,2.545584038,0 - 100
TA-02803,S-0066,7/21/2013,0,0,Yes,250,2.459340207,0 - 100
TA-02805,S-0072,12/20/2013,58,0,Yes,15,6.802134396,0 - 100
TA-02805,S-0072,12/20/2013,58,0,Yes,30,5.49178458,0 - 100
TA-02805,S-0072,12/20/2013,58,0,Yes,45,4.618218036,0 - 100
TA-02805,S-0072,12/20/2013,58,0,Yes,60,3.7780362,0 - 100
TA-02811,S-0066,7/14/2013,0,0,Yes,1,20.64566027,0 - 100
TA-02811,S-0066,7/14/2013,0,0,Yes,2,11.08094123,0 - 100
TA-02811,S-0066,7/14/2013,0,0,Yes,5,5.34155339,0 - 100
TA-02811,S-0066,7/14/2013,0,0,Yes,10,3.427496759,0 - 100
TA-02811,S-0066,7/14/2013,0,0,Yes,25,2.281288427,0 - 100
TA-02811,S-0066,7/14/2013,0,0,Yes,50,1.964133695,0 - 100
TA-02811,S-0066,7/14/2013,0,0,Yes,100,1.822248683,0 - 100
TA-02811,S-0066,7/14/2013,0,0,Yes,250,1.738786911,0 - 100
TA-02814,S-0066,6/1/2013,0,0,Yes,1,27.36433289,0 - 100
TA-02814,S-0066,6/1/2013,0,0,Yes,2,15.50441513,0 - 100
TA-02814,S-0066,6/1/2013,0,0,Yes,5,8.390690118,0 - 100
TA-02814,S-0066,6/1/2013,0,0,Yes,10,6.017593741,0 - 100
TA-02814,S-0066,6/1/2013,0,0,Yes,25,4.593179504,0 - 100
TA-02814,S-0066,6/1/2013,0,0,Yes,50,4.186998882,0 - 100
TA-02814,S-0066,6/1/2013,0,0,Yes,100,4.000600925,0 - 100
TA-02814,S-0066,6/1/2013,0,0,Yes,250,3.886536503,0 - 100
TA-02817,S-0066,10/25/2012,1,0,Yes,1,83.37274584,0 - 100
TA-02817,S-0066,10/25/2012,1,0,Yes,2,44.65204787,0 - 100
TA-02818,S-0041,1/7/2010,1,0,Yes,3,35.67990741,0 - 100
TA-02818,S-0041,1/7/2010,1,0,Yes,5,23.77269465,0 - 100
TA-02818,S-0041,1/7/2010,1,0,Yes,10,15.16222186,0 - 100
TA-02819,S-0066,8/1/2011,50,18,No,1,11.07815917,0 - 100
TA-02825,S-0072,11/28/2012,1,0,Yes,2,13.55419173,0 - 100
TA-02825,S-0072,11/28/2012,1,0,Yes,3,12.04909778,0 - 100
TA-02825,S-0072,11/28/2012,1,0,Yes,4,7.397495034,0 - 100
TA-02825,S-0072,11/28/2012,1,0,Yes,5,6.390389655,0 - 100
TA-02826,S-0041,3/6/2012,1,30,No,30,2.907251715,0 - 100
TA-02828,S-0066,12/2/2013,1,0,Yes,1,25.43914802,0 - 100
TA-02828,S-0066,12/2/2013,1,0,Yes,2,15.24846569,0 - 100
TA-02828,S-0066,12/2/2013,1,0,Yes,5,9.133499886,0 - 100
TA-02828,S-0066,12/2/2013,1,0,Yes,10,7.094250597,0 - 100
TA-02828,S-0066,12/2/2013,1,0,Yes,25,5.87292667,0 - 100
TA-02828,S-0066,12/2/2013,1,0,Yes,50,5.530733406,0 - 100
TA-02828,S-0066,12/2/2013,1,0,Yes,100,5.377720158,0 - 100
TA-02828,S-0066,12/2/2013,1,0,Yes,250,5.285912209,0 - 100
TA-02829,S-0066,9/1/2013,0,0,Yes,1,28.03480912,0 - 100
TA-02829,S-0066,9/1/2013,0,0,Yes,2,16.17489136,0 - 100
TA-02829,S-0066,9/1/2013,0,0,Yes,5,9.058384291,0 - 100
TA-02829,S-0066,9/1/2013,0,0,Yes,10,6.688069974,0 - 100
TA-02829,S-0066,9/1/2013,0,0,Yes,25,5.263655737,0 - 100
TA-02829,S-0066,9/1/2013,0,0,Yes,50,4.857475114,0 - 100
TA-02829,S-0066,9/1/2013,0,0,Yes,100,4.668295099,0 - 100
TA-02829,S-0066,9/1/2013,0,0,Yes,250,4.557012736,0 - 100
TA-02830,S-0066,7/7/2013,0,0,Yes,1,22.06729244,0 - 100
TA-02830,S-0066,7/7/2013,0,0,Yes,2,12.5025734,0 - 100
TA-02830,S-0066,7/7/2013,0,0,Yes,5,6.763185569,0 - 100
TA-02830,S-0066,7/7/2013,0,0,Yes,10,4.851910996,0 - 100
TA-02830,S-0066,7/7/2013,0,0,Yes,25,3.702920606,0 - 100
TA-02830,S-0066,7/7/2013,0,0,Yes,50,3.388547932,0 - 100
TA-02830,S-0066,7/7/2013,0,0,Yes,100,3.24666292,0 - 100
TA-02830,S-0066,7/7/2013,0,0,Yes,250,3.160419089,0 - 100
TA-02831,S-0066,7/21/2013,0,0,Yes,1,22.10902333,0 - 100
TA-02831,S-0066,7/21/2013,0,0,Yes,2,12.54430429,0 - 100
TA-02831,S-0066,7/21/2013,0,0,Yes,5,6.804916455,0 - 100
TA-02831,S-0066,7/21/2013,0,0,Yes,10,4.893641882,0 - 100
TA-02831,S-0066,7/21/2013,0,0,Yes,25,3.744651491,0 - 100
TA-02831,S-0066,7/21/2013,0,0,Yes,50,3.430278818,0 - 100
TA-02831,S-0066,7/21/2013,0,0,Yes,100,3.288393806,0 - 100
TA-02831,S-0066,7/21/2013,0,0,Yes,250,3.204932034,0 - 100
TA-02834,S-0072,1/16/2013,100,1,Yes,1,9.036127819,100 - 200
TA-02834,S-0072,4/23/2013,12,0,Yes,6,13.40952466,0 - 100
TA-02834,S-0072,4/23/2013,12,0,Yes,9,11.94616159,0 - 100
TA-02834,S-0072,4/23/2013,12,0,Yes,12,10.84446621,0 - 100
TA-02834,S-0072,4/23/2013,12,0,Yes,15,9.00274311,0 - 100
TA-02836,S-0066,10/1/2013,0,0,Yes,1,17.98322975,0 - 100
TA-02836,S-0066,10/1/2013,0,0,Yes,2,10.08774614,0 - 100
TA-02836,S-0066,10/1/2013,0,0,Yes,5,5.352681627,0 - 100
TA-02836,S-0066,10/1/2013,0,0,Yes,10,3.772472082,0 - 100
TA-02836,S-0066,10/1/2013,0,0,Yes,25,2.823789943,0 - 100
TA-02836,S-0066,10/1/2013,0,0,Yes,50,2.576186687,0 - 100
TA-02836,S-0066,10/1/2013,0,0,Yes,100,2.467686384,0 - 100
TA-02836,S-0066,10/1/2013,0,0,Yes,250,2.403699026,0 - 100
TA-02837,S-0066,6/16/2013,0,0,Yes,1,23.83111789,0 - 100
TA-02837,S-0066,6/16/2013,0,0,Yes,2,14.26639885,0 - 100
TA-02837,S-0066,6/16/2013,0,0,Yes,5,8.527011011,0 - 100
TA-02837,S-0066,6/16/2013,0,0,Yes,10,6.61295438,0 - 100
TA-02837,S-0066,6/16/2013,0,0,Yes,25,5.466746048,0 - 100
TA-02837,S-0066,6/16/2013,0,0,Yes,50,5.149591316,0 - 100
TA-02837,S-0066,6/16/2013,0,0,Yes,100,5.007706304,0 - 100
TA-02837,S-0066,6/16/2013,0,0,Yes,250,4.924244532,0 - 100
TA-02840,S-0066,6/16/2013,0,0,Yes,1,23.87841289,0 - 100
TA-02840,S-0066,6/16/2013,0,0,Yes,2,14.31369385,0 - 100
TA-02840,S-0066,6/16/2013,0,0,Yes,5,8.574306015,0 - 100
TA-02840,S-0066,6/16/2013,0,0,Yes,10,6.660249384,0 - 100
TA-02840,S-0066,6/16/2013,0,0,Yes,25,5.514041052,0 - 100
TA-02840,S-0066,6/16/2013,0,0,Yes,50,5.19688632,0 - 100
TA-02840,S-0066,6/16/2013,0,0,Yes,100,5.055001308,0 - 100
TA-02840,S-0066,6/16/2013,0,0,Yes,250,4.971539536,0 - 100
TA-02843,S-0066,6/16/2013,0,0,Yes,1,22.38166512,0 - 100
TA-02843,S-0066,6/16/2013,0,0,Yes,2,12.81694608,0 - 100
TA-02843,S-0066,6/16/2013,0,0,Yes,5,7.077558242,0 - 100
TA-02843,S-0066,6/16/2013,0,0,Yes,10,5.163501611,0 - 100
TA-02843,S-0066,6/16/2013,0,0,Yes,25,4.017293279,0 - 100
TA-02843,S-0066,6/16/2013,0,0,Yes,50,3.700138547,0 - 100
TA-02843,S-0066,6/16/2013,0,0,Yes,100,3.561035594,0 - 100
TA-02843,S-0066,6/16/2013,0,0,Yes,250,3.474791763,0 - 100
TA-02848,S-0066,6/16/2013,0,0,Yes,1,23.18846224,0 - 100
TA-02848,S-0066,6/16/2013,0,0,Yes,2,13.6237432,0 - 100
TA-02848,S-0066,6/16/2013,0,0,Yes,5,7.887137428,0 - 100
TA-02848,S-0066,6/16/2013,0,0,Yes,10,5.973080797,0 - 100
TA-02848,S-0066,6/16/2013,0,0,Yes,25,4.824090406,0 - 100
TA-02848,S-0066,6/16/2013,0,0,Yes,50,4.509717732,0 - 100
TA-02848,S-0066,6/16/2013,0,0,Yes,100,4.36783272,0 - 100
TA-02848,S-0066,6/16/2013,0,0,Yes,250,4.284370949,0 - 100
TA-02851,S-0066,8/1/2013,0,0,Yes,1,21.80021477,0 - 100
TA-02851,S-0066,8/1/2013,0,0,Yes,2,12.23549574,0 - 100
TA-02851,S-0066,8/1/2013,0,0,Yes,5,6.496107899,0 - 100
TA-02851,S-0066,8/1/2013,0,0,Yes,10,4.584833327,0 - 100
TA-02851,S-0066,8/1/2013,0,0,Yes,25,3.435842936,0 - 100
TA-02851,S-0066,8/1/2013,0,0,Yes,50,3.121470263,0 - 100
TA-02851,S-0066,8/1/2013,0,0,Yes,100,2.979585251,0 - 100
TA-02851,S-0066,8/1/2013,0,0,Yes,250,2.89334142,0 - 100
TA-02852,S-0013,8/30/2007,3,10,No,10,5.647579887,0 - 100
TA-02853,S-0014,4/22/2010,5,0,Yes,4,9.979245839,0 - 100
TA-02853,S-0014,4/22/2010,5,0,Yes,10,5.110642489,0 - 100
TA-02853,S-0014,4/22/2010,5,0,Yes,15,4.415127724,0 - 100
TA-02853,S-0014,4/22/2010,5,0,Yes,25,3.858715913,0 - 100
TA-02853,S-0014,4/22/2010,5,0,Yes,50,3.441407054,0 - 100
TA-02853,S-0014,4/22/2010,5,0,Yes,75,3.302304101,0 - 100
TA-02855,S-0026,5/28/2014,1,0,Yes,1,64.8386684,0 - 100
TA-02855,S-0026,5/28/2014,1,0,Yes,2,33.57388871,0 - 100
TA-02855,S-0026,5/28/2014,1,0,Yes,3,22.57919131,0 - 100
TA-02855,S-0026,5/28/2014,1,0,Yes,4,17.51027971,0 - 100
TA-02855,S-0026,5/28/2014,1,0,Yes,5,14.46948916,0 - 100
TA-02856,S-0064,11/1/2007,250,24,No,1,20.85987881,200 - 300
TA-02862,S-0054,5/6/2002,0,0,Yes,1,12.33843192,0 - 100
TA-02862,S-0054,5/6/2002,0,0,Yes,3,6.078799041,0 - 100
TA-02862,S-0054,5/6/2002,0,0,Yes,5,4.826872465,0 - 100
TA-02862,S-0054,5/6/2002,0,0,Yes,10,3.889318562,0 - 100
TA-02862,S-0054,5/6/2002,0,0,Yes,20,3.419150582,0 - 100
TA-02863,S-0054,5/6/2002,0,0,Yes,1,17.14861203,0 - 100
TA-02863,S-0054,5/6/2002,0,0,Yes,3,8.802434858,0 - 100
TA-02863,S-0054,5/6/2002,0,0,Yes,5,7.133199424,0 - 100
TA-02863,S-0054,5/6/2002,0,0,Yes,10,5.881272848,0 - 100
TA-02863,S-0054,5/6/2002,0,0,Yes,20,5.25530956,0 - 100
TA-02864,S-0072,8/31/2012,24,18,No,18,8.318356582,0 - 100
TA-02865,S-0041,8/5/2013,1,45,No,45,2.092108411,0 - 100
TA-02868,S-0041,11/21/2011,583,0,Yes,100,4.326101834,500 - 600
TA-02868,S-0041,11/21/2011,583,0,Yes,200,4.278806831,500 - 600
TA-02868,S-0041,11/21/2011,583,0,Yes,300,4.214819472,500 - 600
TA-02868,S-0041,11/21/2011,583,0,Yes,400,4.186998882,500 - 600
TA-02870,S-0041,10/1/2011,182,150,No,150,1.769389561,100 - 200
TA-02871,S-0026,8/18/2004,1,1,No,1,173.8786911,0 - 100
TA-02878,S-0072,1/16/2013,380,1,No,1,4.295499185,300 - 400
TA-02879,S-0062,4/16/2013,10,10,No,10,13.54862761,0 - 100
TA-02881,S-0062,3/5/2005,965,1,No,1,1.160118627,900 - 1000
TA-02887,S-0066,5/1/2013,0,0,Yes,1,21.67780418,0 - 100
TA-02887,S-0066,5/1/2013,0,0,Yes,2,12.11308514,0 - 100
TA-02887,S-0066,5/1/2013,0,0,Yes,5,6.373697301,0 - 100
TA-02887,S-0066,5/1/2013,0,0,Yes,10,4.459640669,0 - 100
TA-02887,S-0066,5/1/2013,0,0,Yes,25,3.313432338,0 - 100
TA-02887,S-0066,5/1/2013,0,0,Yes,50,2.996277605,0 - 100
TA-02887,S-0066,5/1/2013,0,0,Yes,100,2.857174652,0 - 100
TA-02887,S-0066,5/1/2013,0,0,Yes,250,2.770930821,0 - 100
TA-02888,S-0066,5/1/2013,0,0,Yes,1,21.88367655,0 - 100
TA-02888,S-0066,5/1/2013,0,0,Yes,2,12.31895751,0 - 100
TA-02888,S-0066,5/1/2013,0,0,Yes,5,6.579569671,0 - 100
TA-02888,S-0066,5/1/2013,0,0,Yes,10,4.668295099,0 - 100
TA-02888,S-0066,5/1/2013,0,0,Yes,25,3.519304708,0 - 100
TA-02888,S-0066,5/1/2013,0,0,Yes,50,3.204932034,0 - 100
TA-02888,S-0066,5/1/2013,0,0,Yes,100,3.063047022,0 - 100
TA-02888,S-0066,5/1/2013,0,0,Yes,250,2.976803192,0 - 100
TA-02890,S-0072,10/19/2009,1,0,Yes,2,36.72317956,0 - 100
TA-02890,S-0072,10/19/2009,1,0,Yes,3,33.03973337,0 - 100
TA-02890,S-0072,10/19/2009,1,0,Yes,4,31.0672535,0 - 100
TA-02890,S-0072,10/19/2009,1,0,Yes,5,29.8848784,0 - 100
TA-02895,S-0066,2/1/2014,1,0,Yes,1,21.80856095,0 - 100
TA-02895,S-0066,2/1/2014,1,0,Yes,2,12.24384191,0 - 100
TA-02895,S-0066,2/1/2014,1,0,Yes,5,6.507236136,0 - 100
TA-02895,S-0066,2/1/2014,1,0,Yes,10,4.593179504,0 - 100
TA-02895,S-0066,2/1/2014,1,0,Yes,25,3.444189113,0 - 100
TA-02895,S-0066,2/1/2014,1,0,Yes,50,3.12981644,0 - 100
TA-02895,S-0066,2/1/2014,1,0,Yes,100,2.987931428,0 - 100
TA-02902,S-0066,9/1/2013,0,0,Yes,1,23.03823106,0 - 100
TA-02902,S-0066,9/1/2013,0,0,Yes,2,13.47351202,0 - 100
TA-02902,S-0066,9/1/2013,0,0,Yes,5,7.736906239,0 - 100
TA-02902,S-0066,9/1/2013,0,0,Yes,10,5.822849607,0 - 100
TA-02902,S-0066,9/1/2013,0,0,Yes,25,4.676641276,0 - 100
TA-02902,S-0066,9/1/2013,0,0,Yes,50,4.359486543,0 - 100
TA-02902,S-0066,9/1/2013,0,0,Yes,100,4.217601531,0 - 100
TA-02902,S-0066,9/1/2013,0,0,Yes,250,4.13413976,0 - 100
TA-02905,S-0066,7/21/2013,0,0,Yes,1,21.73900948,0 - 100
TA-02905,S-0066,7/21/2013,0,0,Yes,2,12.17429044,0 - 100
TA-02905,S-0066,7/21/2013,0,0,Yes,5,6.4349026,0 - 100
TA-02905,S-0066,7/21/2013,0,0,Yes,10,4.520845969,0 - 100
TA-02905,S-0066,7/21/2013,0,0,Yes,25,3.374637637,0 - 100
TA-02905,S-0066,7/21/2013,0,0,Yes,50,3.057482904,0 - 100
TA-02905,S-0066,7/21/2013,0,0,Yes,100,2.915597892,0 - 100
TA-02905,S-0066,7/21/2013,0,0,Yes,250,2.832136121,0 - 100
TA-02907,S-0013,4/10/2013,5,5,No,5,20.5482882,0 - 100
TA-02909,S-0066,7/7/2013,0,0,Yes,1,21.37455974,0 - 100
TA-02909,S-0066,7/7/2013,0,0,Yes,2,11.8098407,0 - 100
TA-02909,S-0066,7/7/2013,0,0,Yes,5,6.070452864,0 - 100
TA-02909,S-0066,7/7/2013,0,0,Yes,10,4.159178291,0 - 100
TA-02909,S-0066,7/7/2013,0,0,Yes,25,3.0101879,0 - 100
TA-02909,S-0066,7/7/2013,0,0,Yes,50,2.695815227,0 - 100
TA-02909,S-0066,7/7/2013,0,0,Yes,100,2.553930215,0 - 100
TA-02909,S-0066,7/7/2013,0,0,Yes,250,2.467686384,0 - 100
TA-02910,S-0066,7/21/2013,0,0,Yes,1,21.47471387,0 - 100
TA-02910,S-0066,7/21/2013,0,0,Yes,2,11.90999483,0 - 100
TA-02910,S-0066,7/21/2013,0,0,Yes,5,6.17060699,0 - 100
TA-02910,S-0066,7/21/2013,0,0,Yes,10,4.256550358,0 - 100
TA-02910,S-0066,7/21/2013,0,0,Yes,25,3.110342026,0 - 100
TA-02910,S-0066,7/21/2013,0,0,Yes,50,2.793187294,0 - 100
TA-02910,S-0066,7/21/2013,0,0,Yes,100,2.654084341,0 - 100
TA-02910,S-0066,7/21/2013,0,0,Yes,250,2.56784051,0 - 100
TA-02916,S-0066,7/7/2013,0,0,Yes,1,21.47471387,0 - 100
TA-02916,S-0066,7/7/2013,0,0,Yes,2,11.90999483,0 - 100
TA-02916,S-0066,7/7/2013,0,0,Yes,5,6.17060699,0 - 100
TA-02916,S-0066,7/7/2013,0,0,Yes,10,4.256550358,0 - 100
